# id:20-20--20 
-0.09,0.26,-0.2379638125736
-0.61,0.97,-0.51764352043636
0.63,-0.16,1.0226856698249
1,0.91,0.31756047889316
-0.54,-0.82,0.91738382567967
0.42,0.95,-0.85293046317924
0.11,0.73,-0.94255694736685
0.82,0.71,-0.20796185948983
0.53,0.91,-1.1169796700694
-0.6,-0.44,0.4629734466155
-0.82,0.57,-0.079407750404616
-0.87,-0.18,1.0962330115548
0.54,-0.14,0.092971187239278
-0.96,-0.4,1.2570222375237
-0.85,0.76,0.20052747161508
0.31,0.06,0.21438822003142
0.02,0.7,-0.57099525600278
0.03,-0.36,0.85568071821682
-0.46,0.02,0.057713593212666
-0.45,0.01,0.13594098451106
0.21,0.98,-1.0833756431948
-0.05,-0.69,0.48702633987319
0.7,-0.24,0.6712919219032
-0.98,0.22,0.52346191150117
-0.34,-0.58,0.95013303774502
0.78,-0.15,0.65209665570527
1,0.92,0.24423058407378
0.67,0.53,-0.35562562072391
-0.23,0.72,-0.5820482810265
-0.87,-0.08,0.37693234290926
0.48,0.45,0.19574944748485
0.99,-0.51,1.5637801327618
0.14,0.01,-0.078356727200673
0.14,0.69,-1.0518257151498
-0.97,0.7,0.39536226739923
-0.31,0.24,-0.16315874743766
0.68,0.65,0.10010203780074
0.56,0.37,0.036904474316213
-0.6,0.58,0.027848762811765
-0.41,0.07,0.21174976319751
-1,-0.63,1.4340452070354
0.92,1,-0.32747732265684
-0.72,0.58,0.24777640814765
0.53,0.05,0.38163185371791
0.3,0.67,-0.91030063722034
0.98,-0.23,0.96726426807663
0.11,0.97,-1.0792832544299
0.26,-0.75,0.84991330509935
-0.02,-0.6,0.5617246908642
0.95,0.01,0.98184567172506
-0.9,-0.37,1.3345227876174
-0.76,0.78,-0.032488450189702
-0.72,0.81,-0.57089290984275
0.15,-0.32,0.42468521365102
0.38,0.75,-0.53608437473234
0.75,0.38,0.35957867547189
-0.88,0.66,0.20687752153896
0.38,-0.6,0.7739281079122
0.24,-0.09,0.19690776588786
0.46,-0.47,0.46569080252824
-0.42,0.44,-0.034377699346669
0.31,0.7,-0.62370614995315
0.4,-0.43,0.7661973641838
